,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance
9149,2020-01-23,AA,AA_CODESHARE,AA,5157,OH,N519AE,5157,11057,CLT,"Charlotte, NC",14696,SBN,"South Bend, IN",2115,2308,N,113,1,534
9150,2020-01-26,WN,WN,WN,2294,WN,N732SW,2294,11259,DAL,"Dallas, TX",13204,MCO,"Orlando, FL",2045,5,N,140,1,973
9151,2020-01-10,AA,AA_CODESHARE,AA,4456,YX,N128HQ,4456,11066,CMH,"Columbus, OH",11278,DCA,"Washington, DC",531,655,N,84,1,323
9152,2020-01-15,AA,AA_CODESHARE,AA,5280,OH,N608NN,5280,11057,CLT,"Charlotte, NC",10434,AVP,"Scranton/Wilkes-Barre, PA",1626,1812,N,106,1,509
9153,2020-01-14,DL,DL,DL,1369,DL,N920DE,1369,11986,GRR,"Grand Rapids, MI",10397,ATL,"Atlanta, GA",800,1015,N,135,1,640
9154,2020-01-18,UA,UA_CODESHARE,UA,5391,OO,N789SK,5391,11292,DEN,"Denver, CO",10372,ASE,"Aspen, CO",1101,1206,N,65,1,125
9155,2020-01-31,WN,WN,WN,1470,WN,N464WN,1470,13232,MDW,"Chicago, IL",12889,LAS,"Las Vegas, NV",1150,1355,N,245,1,1521
9156,2020-01-16,DL,DL,DL,1044,DL,N821DX,1044,14747,SEA,"Seattle, WA",10397,ATL,"Atlanta, GA",615,1400,N,285,1,2182
9157,2020-01-24,WN,WN,WN,661,WN,N555LV,661,11540,ELP,"El Paso, TX",12191,HOU,"Houston, TX",1315,1610,N,115,1,677
9158,2020-01-10,WN,WN,WN,5429,WN,N8607M,5429,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",1040,1425,N,165,1,1189
9159,2020-01-15,AA,AA_CODESHARE,AA,4088,MQ,N245NN,4088,15919,XNA,"Fayetteville, AR",13930,ORD,"Chicago, IL",529,719,N,110,1,522
9160,2020-01-01,AA,AA,AA,585,AA,N753AN,585,11298,DFW,"Dallas/Fort Worth, TX",13830,OGG,"Kahului, HI",1455,1925,N,510,1,3711
9161,2020-01-13,AA,AA_CODESHARE,AA,6032,CP,N215NN,6032,12892,LAX,"Los Angeles, CA",14057,PDX,"Portland, OR",1527,1758,N,151,1,834
9162,2020-01-04,UA,UA_CODESHARE,UA,5562,OO,N208SY,5562,14893,SMF,"Sacramento, CA",14771,SFO,"San Francisco, CA",545,645,N,60,1,86
9163,2020-01-20,WN,WN,WN,1698,WN,N8562Z,1698,14730,SDF,"Louisville, KY",11259,DAL,"Dallas, TX",1000,1125,N,145,1,725
9164,2020-01-08,AA,AA_CODESHARE,AA,4683,YX,N436YX,4683,13495,MSY,"New Orleans, LA",11278,DCA,"Washington, DC",1844,2215,N,151,1,969
9165,2020-01-28,B6,B6,B6,862,B6,N534JB,862,14843,SJU,"San Juan, PR",10721,BOS,"Boston, MA",400,708,N,248,1,1674
9166,2020-01-24,WN,WN,WN,1666,WN,N473WN,1666,12889,LAS,"Las Vegas, NV",11259,DAL,"Dallas, TX",1835,2310,N,155,1,1067
9167,2020-01-24,UA,UA,UA,2128,UA,N17245,2128,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",1653,1800,N,127,1,651
9168,2020-01-21,AA,AA_CODESHARE,AA,5827,YV,N913FJ,5827,13256,MFE,"Mission/McAllen/Edinburg, TX",11298,DFW,"Dallas/Fort Worth, TX",1814,1950,N,96,1,469
9169,2020-01-25,AA,AA,AA,2761,AA,N957AN,2761,11298,DFW,"Dallas/Fort Worth, TX",15016,STL,"St. Louis, MO",1835,2018,N,103,1,550
9170,2020-01-15,UA,UA,UA,1816,UA,N37470,1816,13930,ORD,"Chicago, IL",11618,EWR,"Newark, NJ",2130,35,N,125,1,719
9171,2020-01-31,WN,WN,WN,5772,WN,N7836A,5772,11540,ELP,"El Paso, TX",12191,HOU,"Houston, TX",1540,1835,N,115,1,677
9172,2020-01-01,AA,AA_CODESHARE,AA,4647,YX,N440YX,4647,13303,MIA,"Miami, FL",13495,MSY,"New Orleans, LA",1708,1824,N,136,1,675
9173,2020-01-05,NK,NK,NK,220,NK,N645NK,220,14635,RSW,"Fort Myers, FL",13930,ORD,"Chicago, IL",1223,1430,N,187,1,1120
9174,2020-01-02,WN,WN,WN,174,WN,N567WN,174,11292,DEN,"Denver, CO",12953,LGA,"New York, NY",1035,1615,N,220,1,1620
9175,2020-01-04,DL,DL,DL,2496,DL,N808DN,2496,10721,BOS,"Boston, MA",12889,LAS,"Las Vegas, NV",955,1257,N,362,1,2381
9176,2020-01-24,UA,UA,UA,1929,UA,N37273,1929,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",1236,1443,N,247,1,1506
9177,2020-01-21,AA,AA_CODESHARE,AA,4926,PT,N630AE,4926,12945,LEX,"Lexington, KY",11057,CLT,"Charlotte, NC",1345,1516,N,91,1,281
9178,2020-01-03,AA,AA,AA,1092,AA,N907NN,1092,14107,PHX,"Phoenix, AZ",14869,SLC,"Salt Lake City, UT",1104,1248,N,104,1,507
9179,2020-01-28,DL,DL,DL,1317,DL,N910DN,1317,12264,IAD,"Washington, DC",10397,ATL,"Atlanta, GA",1518,1710,N,112,1,534
9180,2020-01-30,G4,G4,G4,668,G4,259NV,668,10466,AZA,"Phoenix, AZ",14783,SGF,"Springfield, MO",1524,1848,N,144,1,1066
9181,2020-01-16,WN,WN,WN,281,WN,N8629A,281,13232,MDW,"Chicago, IL",13204,MCO,"Orlando, FL",1330,1710,N,160,1,990
9182,2020-01-12,WN,WN,WN,3587,WN,N443WN,3587,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",2145,2355,N,130,1,787
9183,2020-01-10,B6,B6,B6,1142,B6,N636JB,1142,14027,PBI,"West Palm Beach/Palm Beach, FL",10529,BDL,"Hartford, CT",914,1205,N,171,1,1133
9184,2020-01-19,WN,WN,WN,755,WN,N8325D,755,13796,OAK,"Oakland, CA",13830,OGG,"Kahului, HI",1600,1955,N,355,1,2349
9185,2020-01-27,UA,UA_CODESHARE,UA,3442,YX,N865RW,3442,11066,CMH,"Columbus, OH",13930,ORD,"Chicago, IL",1632,1701,N,89,1,296
9186,2020-01-22,DL,DL,DL,2946,DL,N904DE,2946,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH",1906,2038,N,92,1,447
9187,2020-01-26,AA,AA,AA,1733,AA,N9023N,1733,13930,ORD,"Chicago, IL",12441,JAC,"Jackson, WY",1030,1255,N,205,1,1162
9188,2020-01-19,AA,AA_CODESHARE,AA,5761,YV,N248LR,5761,11298,DFW,"Dallas/Fort Worth, TX",14193,PNS,"Pensacola, FL",1707,1850,N,103,1,604
9189,2020-01-12,WN,WN,WN,5180,WN,N755SA,5180,12892,LAX,"Los Angeles, CA",10140,ABQ,"Albuquerque, NM",1025,1320,N,115,1,677
9190,2020-01-21,B6,B6,B6,1099,B6,N997JL,1099,12953,LGA,"New York, NY",13204,MCO,"Orlando, FL",600,853,N,173,1,950
9191,2020-01-06,DL,DL,DL,2960,DL,N3766,2960,13487,MSP,"Minneapolis, MN",14262,PSP,"Palm Springs, CA",1140,1338,N,238,1,1454
9192,2020-01-27,B6,B6,B6,854,B6,N374JB,854,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",1440,1611,N,91,1,399
9193,2020-01-13,WN,WN,WN,1743,WN,N7729A,1743,11986,GRR,"Grand Rapids, MI",13232,MDW,"Chicago, IL",1725,1735,N,70,1,137
9194,2020-01-16,WN,WN,WN,1859,WN,N8609A,1859,11697,FLL,"Fort Lauderdale, FL",10821,BWI,"Baltimore, MD",1310,1550,N,160,1,925
9195,2020-01-31,DL,DL,DL,2869,DL,N318DX,2869,11433,DTW,"Detroit, MI",13204,MCO,"Orlando, FL",1757,2040,N,163,1,957
9196,2020-01-29,AA,AA_CODESHARE,AA,4688,YX,N135HQ,4688,12124,HHH,"Hilton Head, SC",11057,CLT,"Charlotte, NC",700,820,N,80,1,207
9197,2020-01-24,UA,UA_CODESHARE,UA,4278,EV,N27200,4278,11618,EWR,"Newark, NJ",12339,IND,"Indianapolis, IN",900,1143,N,163,1,645
9198,2020-01-08,F9,F9,F9,2164,F9,N352FR,2164,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",2042,2158,N,76,1,236
9199,2020-01-22,UA,UA_CODESHARE,UA,3585,YX,N657RW,3585,14122,PIT,"Pittsburgh, PA",11618,EWR,"Newark, NJ",1905,2047,N,102,1,319
9200,2020-01-21,DL,DL,DL,2848,DL,N832DN,2848,12339,IND,"Indianapolis, IN",10397,ATL,"Atlanta, GA",800,947,N,107,1,432
9201,2020-01-08,B6,B6,B6,381,B6,N355JB,381,10721,BOS,"Boston, MA",14524,RIC,"Richmond, VA",1739,1935,N,116,1,474
9202,2020-01-19,UA,UA_CODESHARE,UA,6371,YV,N88325,6371,12266,IAH,"Houston, TX",10747,BRO,"Brownsville, TX",2135,2255,N,80,1,308
9203,2020-01-29,NK,NK,NK,706,NK,N614NK,706,11433,DTW,"Detroit, MI",12892,LAX,"Los Angeles, CA",1959,2215,N,316,1,1979
9204,2020-01-27,AA,AA_CODESHARE,AA,4563,YX,N112HQ,4563,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1033,1401,N,208,1,1096
9205,2020-01-01,AA,AA_CODESHARE,AA,3291,OO,N741EV,3291,13930,ORD,"Chicago, IL",13296,MHT,"Manchester, NH",1303,1626,N,143,1,843
9206,2020-01-12,UA,UA_CODESHARE,UA,4844,ZW,N451AW,4844,12264,IAD,"Washington, DC",10990,CHO,"Charlottesville, VA",1300,1353,N,53,1,77
9207,2020-01-29,DL,DL_CODESHARE,DL,3727,OO,N246SY,3727,10620,BIL,"Billings, MT",13487,MSP,"Minneapolis, MN",1355,1701,N,126,1,748
9208,2020-01-11,UA,UA_CODESHARE,UA,6366,YV,N85340,6366,15919,XNA,"Fayetteville, AR",12266,IAH,"Houston, TX",652,853,N,121,1,438
9209,2020-01-04,UA,UA,UA,2030,UA,N484UA,2030,11292,DEN,"Denver, CO",14100,PHL,"Philadelphia, PA",1050,1616,N,206,1,1558
9210,2020-01-04,NK,NK,NK,452,NK,N652NK,452,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",1435,1620,N,165,1,907
9211,2020-01-10,AA,AA,AA,414,AA,N316PF,414,14893,SMF,"Sacramento, CA",13930,ORD,"Chicago, IL",700,1307,N,247,1,1781
9212,2020-01-31,AA,AA_CODESHARE,AA,2959,OO,N756SK,2959,14107,PHX,"Phoenix, AZ",11921,GJT,"Grand Junction, CO",2017,2140,N,83,1,438
9213,2020-01-08,AS,AS,AS,179,AS,N615AS,179,10299,ANC,"Anchorage, AK",11630,FAI,"Fairbanks, AK",1525,1623,N,58,1,261
9214,2020-01-15,AA,AA_CODESHARE,AA,3124,OO,N699BR,3124,14794,SGU,"St. George, UT",11298,DFW,"Dallas/Fort Worth, TX",712,1057,N,165,1,976
9215,2020-01-01,DL,DL,DL,1391,DL,N865DN,1391,15304,TPA,"Tampa, FL",10721,BOS,"Boston, MA",1136,1437,N,181,1,1185
9216,2020-01-26,WN,WN,WN,3632,WN,N8534Z,3632,13495,MSY,"New Orleans, LA",11697,FLL,"Fort Lauderdale, FL",540,830,N,110,1,674
9217,2020-01-05,WN,WN,WN,3557,WN,N8628A,3557,14107,PHX,"Phoenix, AZ",15016,STL,"St. Louis, MO",1715,2105,N,170,1,1262
9218,2020-01-26,UA,UA,UA,337,UA,N429UA,337,11066,CMH,"Columbus, OH",11292,DEN,"Denver, CO",1630,1759,N,209,1,1154
9219,2020-01-14,DL,DL,DL,2220,DL,N325NB,2220,12264,IAD,"Washington, DC",14747,SEA,"Seattle, WA",1700,2009,N,369,1,2306
9220,2020-01-27,B6,B6,B6,102,B6,N323JB,102,12478,JFK,"New York, NY",10792,BUF,"Buffalo, NY",1830,2004,N,94,1,301
9221,2020-01-25,UA,UA,UA,283,UA,N476UA,283,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1945,2121,N,96,1,337
9222,2020-01-16,UA,UA,UA,801,UA,N37287,801,15304,TPA,"Tampa, FL",12264,IAD,"Washington, DC",1410,1625,N,135,1,811
9223,2020-01-19,B6,B6,B6,491,B6,N641JB,491,10792,BUF,"Buffalo, NY",12892,LAX,"Los Angeles, CA",1343,1630,N,347,1,2218
9224,2020-01-06,AA,AA,AA,2008,AA,N584UW,2008,11292,DEN,"Denver, CO",11057,CLT,"Charlotte, NC",1016,1527,N,191,1,1337
9225,2020-01-23,AA,AA,AA,650,AA,N557UW,650,14107,PHX,"Phoenix, AZ",12892,LAX,"Los Angeles, CA",1759,1829,N,90,1,370
9226,2020-01-26,AA,AA_CODESHARE,AA,5780,YV,N959LR,5780,12896,LBB,"Lubbock, TX",11298,DFW,"Dallas/Fort Worth, TX",1023,1139,N,76,1,282
9227,2020-01-28,B6,B6,B6,24,B6,N968JT,24,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",530,1348,N,318,1,2475
9228,2020-01-04,UA,UA_CODESHARE,UA,3400,YX,N730YX,3400,15412,TYS,"Knoxville, TN",13930,ORD,"Chicago, IL",1224,1321,N,117,1,475
9229,2020-01-15,DL,DL_CODESHARE,DL,3894,OO,N601XJ,3894,12323,ILM,"Wilmington, NC",10397,ATL,"Atlanta, GA",1815,1959,N,104,1,377
9230,2020-01-11,WN,WN,WN,5670,WN,N8665D,5670,13232,MDW,"Chicago, IL",13487,MSP,"Minneapolis, MN",815,945,N,90,1,349
9231,2020-01-11,HA,HA,HA,42,HA,N228HA,42,13830,OGG,"Kahului, HI",14771,SFO,"San Francisco, CA",1420,2120,N,300,1,2338
9232,2020-01-28,UA,UA_CODESHARE,UA,5472,OO,N924SW,5472,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO",1215,1427,N,132,1,643
9233,2020-01-09,UA,UA_CODESHARE,UA,5489,OO,N930EV,5489,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",801,1009,N,128,1,639
9234,2020-01-10,DL,DL_CODESHARE,DL,4949,9E,N606LR,4949,12953,LGA,"New York, NY",11995,GSO,"Greensboro/High Point, NC",859,1105,N,126,1,461
9235,2020-01-13,AS,AS,AS,1426,AS,N926VA,1426,14747,SEA,"Seattle, WA",12478,JFK,"New York, NY",1410,2230,N,320,1,2422
9236,2020-01-27,AA,AA,AA,2872,AA,N773XF,2872,13930,ORD,"Chicago, IL",10397,ATL,"Atlanta, GA",1530,1827,N,117,1,606
9237,2020-01-05,UA,UA_CODESHARE,UA,4977,C5,N21154,4977,12264,IAD,"Washington, DC",12451,JAX,"Jacksonville, FL",1230,1444,N,134,1,630
9238,2020-01-31,AA,AA_CODESHARE,AA,5515,OH,N574NN,5515,11057,CLT,"Charlotte, NC",10599,BHM,"Birmingham, AL",1959,2031,N,92,1,350
9239,2020-01-23,AS,AS_CODESHARE,AS,2938,QX,N432QX,2938,14747,SEA,"Seattle, WA",10620,BIL,"Billings, MT",910,1212,N,122,1,664
9240,2020-01-15,UA,UA_CODESHARE,UA,3768,ZW,N468AW,3768,13930,ORD,"Chicago, IL",10469,AZO,"Kalamazoo, MI",1130,1324,N,54,1,122
9241,2020-01-07,AA,AA,AA,2635,AA,N905AU,2635,11292,DEN,"Denver, CO",11298,DFW,"Dallas/Fort Worth, TX",1427,1723,N,116,1,641
9242,2020-01-02,UA,UA,UA,551,UA,N33103,551,11503,EGE,"Eagle, CO",11618,EWR,"Newark, NJ",1230,1829,N,239,1,1725
9243,2020-01-22,UA,UA,UA,2128,UA,N36247,2128,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",1653,1800,N,127,1,651
9244,2020-01-25,WN,WN,WN,3227,WN,,3227,13232,MDW,"Chicago, IL",12889,LAS,"Las Vegas, NV",655,900,N,245,1,1521
9245,2020-01-31,UA,UA_CODESHARE,UA,6366,YV,N87353,6366,15919,XNA,"Fayetteville, AR",12266,IAH,"Houston, TX",652,853,N,121,1,438
9246,2020-01-08,DL,DL_CODESHARE,DL,4937,9E,N905XJ,4937,11193,CVG,"Cincinnati, OH",11298,DFW,"Dallas/Fort Worth, TX",715,909,N,174,1,812
9247,2020-01-30,WN,WN,WN,35,WN,N403WN,35,11259,DAL,"Dallas, TX",12191,HOU,"Houston, TX",1500,1615,N,75,1,239
9248,2020-01-28,AS,AS,AS,167,AS,N609AS,167,10299,ANC,"Anchorage, AK",11630,FAI,"Fairbanks, AK",2300,2359,N,59,1,261
9249,2020-01-20,AA,AA_CODESHARE,AA,3338,MQ,N287NN,3338,11066,CMH,"Columbus, OH",13930,ORD,"Chicago, IL",943,1023,N,100,1,296
9250,2020-01-12,AA,AA,AA,188,AA,N981NN,188,12339,IND,"Indianapolis, IN",11298,DFW,"Dallas/Fort Worth, TX",1045,1219,N,154,1,761
9251,2020-01-04,F9,F9,F9,1531,F9,N337FR,1531,11618,EWR,"Newark, NJ",10397,ATL,"Atlanta, GA",1130,1409,N,159,1,746
9252,2020-01-31,WN,WN,WN,1921,WN,N937WN,1921,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",945,1135,N,110,1,569
9253,2020-01-23,AA,AA,AA,795,AA,N128AN,795,13303,MIA,"Miami, FL",12892,LAX,"Los Angeles, CA",2240,129,N,349,1,2342
9254,2020-01-11,DL,DL,DL,2443,DL,N696DL,2443,11433,DTW,"Detroit, MI",13204,MCO,"Orlando, FL",707,1000,N,173,1,957
9255,2020-01-23,DL,DL_CODESHARE,DL,3874,OO,N912EV,3874,14696,SBN,"South Bend, IN",11433,DTW,"Detroit, MI",1015,1128,N,73,1,157
9256,2020-01-12,AA,AA,AA,2085,AA,N604AW,2085,11884,GEG,"Spokane, WA",14107,PHX,"Phoenix, AZ",1336,1719,N,163,1,1020
9257,2020-01-04,WN,WN,WN,6004,WN,N790SW,6004,15016,STL,"St. Louis, MO",10423,AUS,"Austin, TX",850,1110,N,140,1,721
9258,2020-01-06,AS,AS,AS,1957,AS,N525VA,1957,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",1150,1330,N,100,1,447
9259,2020-01-07,UA,UA,UA,579,UA,N27724,579,11618,EWR,"Newark, NJ",14122,PIT,"Pittsburgh, PA",900,1040,N,100,1,319
9260,2020-01-10,AS,AS,AS,175,AS,N288AK,175,13342,MKE,"Milwaukee, WI",14747,SEA,"Seattle, WA",1855,2134,N,279,1,1694
9261,2020-01-04,AA,AA,AA,2675,AA,N813AW,2675,10693,BNA,"Nashville, TN",11298,DFW,"Dallas/Fort Worth, TX",1929,2145,N,136,1,631
9262,2020-01-06,AA,AA_CODESHARE,AA,4440,YX,N101HQ,4440,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",946,1108,N,82,1,226
9263,2020-01-25,AA,AA,AA,1579,AA,N923AN,1579,11298,DFW,"Dallas/Fort Worth, TX",11697,FLL,"Fort Lauderdale, FL",845,1228,N,163,1,1119
9264,2020-01-13,AA,AA_CODESHARE,AA,3216,OO,N755EV,3216,13290,MHK,"Manhattan/Ft. Riley, KS",11298,DFW,"Dallas/Fort Worth, TX",1055,1242,N,107,1,431
9265,2020-01-10,UA,UA,UA,801,UA,N78501,801,15304,TPA,"Tampa, FL",12264,IAD,"Washington, DC",1410,1625,N,135,1,811
9266,2020-01-24,DL,DL_CODESHARE,DL,3982,OO,N187PQ,3982,11433,DTW,"Detroit, MI",10257,ALB,"Albany, NY",1511,1654,N,103,1,489
9267,2020-01-08,WN,WN,WN,1322,WN,N8688J,1322,15304,TPA,"Tampa, FL",12953,LGA,"New York, NY",1615,1855,N,160,1,1010
9268,2020-01-02,AS,AS_CODESHARE,AS,3400,OO,N199SY,3400,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",955,1123,N,88,1,342
9269,2020-01-27,UA,UA,UA,221,UA,N17244,221,13204,MCO,"Orlando, FL",12264,IAD,"Washington, DC",930,1137,N,127,1,758
9270,2020-01-06,UA,UA,UA,393,UA,N4901U,393,11292,DEN,"Denver, CO",14057,PDX,"Portland, OR",1900,2055,N,175,1,991
9271,2020-01-27,B6,B6,B6,347,B6,N509JB,347,13796,OAK,"Oakland, CA",12954,LGB,"Long Beach, CA",1833,1949,N,76,1,353
9272,2020-01-02,WN,WN,WN,31,WN,N7736A,31,13232,MDW,"Chicago, IL",11259,DAL,"Dallas, TX",1105,1320,N,135,1,793
9273,2020-01-03,AS,AS_CODESHARE,AS,2486,QX,N402QX,2486,14747,SEA,"Seattle, WA",10666,BLI,"Bellingham, WA",835,927,N,52,1,93
9274,2020-01-04,AA,AA_CODESHARE,AA,5303,OH,N581NN,5303,11003,CID,"Cedar Rapids/Iowa City, IA",11057,CLT,"Charlotte, NC",642,1013,N,151,1,742
9275,2020-01-23,DL,DL_CODESHARE,DL,5488,9E,N927EV,5488,11433,DTW,"Detroit, MI",15412,TYS,"Knoxville, TN",1445,1629,N,104,1,443
9276,2020-01-22,B6,B6,B6,984,B6,N184JB,984,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1600,1755,N,115,1,612
9277,2020-01-07,DL,DL,DL,1859,DL,N727TW,1859,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",830,1652,N,322,1,2586
9278,2020-01-31,AA,AA,AA,2538,AA,N900UW,2538,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",1330,1531,N,181,1,985
9279,2020-01-17,WN,WN,WN,987,WN,N715SW,987,13851,OKC,"Oklahoma City, OK",14107,PHX,"Phoenix, AZ",1845,2015,N,150,1,833
9280,2020-01-28,DL,DL_CODESHARE,DL,5067,9E,N166PQ,5067,12945,LEX,"Lexington, KY",10397,ATL,"Atlanta, GA",545,726,N,101,1,304
9281,2020-01-01,UA,UA_CODESHARE,UA,3530,YX,N741YX,3530,11618,EWR,"Newark, NJ",14685,SAV,"Savannah, GA",829,1100,N,151,1,708
9282,2020-01-13,DL,DL_CODESHARE,DL,5699,CP,N605CZ,5699,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",1727,1900,N,93,1,373
9283,2020-01-31,UA,UA_CODESHARE,UA,5662,OO,N925EV,5662,13930,ORD,"Chicago, IL",11637,FAR,"Fargo, ND",1045,1301,N,136,1,557
9284,2020-01-01,UA,UA_CODESHARE,UA,5786,OO,N105SY,5786,12892,LAX,"Los Angeles, CA",14570,RNO,"Reno, NV",1650,1829,N,99,1,391
9285,2020-01-14,NK,NK,NK,1970,NK,N916NK,1970,11042,CLE,"Cleveland, OH",11697,FLL,"Fort Lauderdale, FL",1435,1737,N,182,1,1062
9286,2020-01-04,UA,UA,UA,395,UA,N17126,395,14679,SAN,"San Diego, CA",11618,EWR,"Newark, NJ",2105,502,N,297,1,2425
9287,2020-01-28,WN,WN,WN,3,WN,N450WN,3,11259,DAL,"Dallas, TX",12191,HOU,"Houston, TX",730,840,N,70,1,239
9288,2020-01-23,AA,AA_CODESHARE,AA,4710,YX,N437YX,4710,10868,CAE,"Columbia, SC",12953,LGA,"New York, NY",627,826,N,119,1,617
9289,2020-01-26,DL,DL,DL,2960,DL,N3753,2960,14262,PSP,"Palm Springs, CA",13487,MSP,"Minneapolis, MN",1423,1945,N,202,1,1454
9290,2020-01-20,WN,WN,WN,295,WN,N8624J,295,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",1220,1430,N,190,1,1189
9291,2020-01-25,AS,AS,AS,1928,AS,N584AS,1928,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1400,1534,N,94,1,337
9292,2020-01-14,UA,UA_CODESHARE,UA,3790,ZW,N415AW,3790,12264,IAD,"Washington, DC",10257,ALB,"Albany, NY",1715,1845,N,90,1,325
9293,2020-01-16,DL,DL,DL,2922,DL,N674DL,2922,14747,SEA,"Seattle, WA",10397,ATL,"Atlanta, GA",1133,1913,N,280,1,2182
9294,2020-01-04,UA,UA,UA,2401,UA,N11206,2401,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",645,1010,N,145,1,846
9295,2020-01-16,UA,UA_CODESHARE,UA,4989,C5,N14173,4989,15096,SYR,"Syracuse, NY",11618,EWR,"Newark, NJ",545,724,N,99,1,195
9296,2020-01-03,DL,DL_CODESHARE,DL,5193,9E,N376CA,5193,10397,ATL,"Atlanta, GA",14098,PHF,"Newport News/Williamsburg, VA",2136,2315,N,99,1,508
9297,2020-01-01,AA,AA_CODESHARE,AA,4463,YX,N427YX,4463,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",2001,2200,N,119,1,594
9298,2020-01-23,WN,WN,WN,748,WN,N409WN,748,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",2100,2200,N,60,1,189
9299,2020-01-19,UA,UA_CODESHARE,UA,4477,EV,N602UX,4477,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",1500,1804,N,124,1,612
9300,2020-01-06,UA,UA,UA,2017,UA,N805UA,2017,12266,IAH,"Houston, TX",14683,SAT,"San Antonio, TX",1211,1318,N,67,1,191
9301,2020-01-29,AA,AA_CODESHARE,AA,4711,YX,N440YX,4711,13303,MIA,"Miami, FL",15016,STL,"St. Louis, MO",1542,1740,N,178,1,1068
9302,2020-01-07,AA,AA_CODESHARE,AA,5490,OH,N576NN,5490,11057,CLT,"Charlotte, NC",12992,LIT,"Little Rock, AR",1625,1742,N,137,1,640
9303,2020-01-23,AA,AA,AA,701,AA,N196UW,701,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",1215,1541,N,146,1,936
9304,2020-01-18,B6,B6,B6,1837,B6,N296JB,1837,10721,BOS,"Boston, MA",11433,DTW,"Detroit, MI",2105,2321,N,136,1,632
9305,2020-01-09,AA,AA,AA,791,AA,N202UW,791,14107,PHX,"Phoenix, AZ",12889,LAS,"Las Vegas, NV",611,622,N,71,1,255
9306,2020-01-14,UA,UA_CODESHARE,UA,5501,OO,N791SK,5501,11292,DEN,"Denver, CO",11413,DRO,"Durango, CO",925,1043,N,78,1,251
9307,2020-01-02,AS,AS,AS,64,AS,N615AS,64,10299,ANC,"Anchorage, AK",12523,JNU,"Juneau, AK",1105,1245,N,100,1,571
9308,2020-01-05,WN,WN,WN,3970,WN,N400WN,3970,11292,DEN,"Denver, CO",11193,CVG,"Cincinnati, OH",1500,1935,N,155,1,1069
9309,2020-01-06,DL,DL,DL,2940,DL,N909DN,2940,12892,LAX,"Los Angeles, CA",14869,SLC,"Salt Lake City, UT",2005,2257,N,112,1,590
9310,2020-01-15,DL,DL_CODESHARE,DL,5483,9E,N166PQ,5483,13487,MSP,"Minneapolis, MN",11042,CLE,"Cleveland, OH",2024,2335,N,131,1,622
9311,2020-01-18,DL,DL,DL,2075,DL,N902DE,2075,13198,MCI,"Kansas City, MO",10397,ATL,"Atlanta, GA",1414,1710,N,116,1,692
9312,2020-01-08,WN,WN,WN,1321,WN,N7882B,1321,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",1830,2010,N,160,1,862
9313,2020-01-23,AA,AA_CODESHARE,AA,3890,MQ,N827AE,3890,11057,CLT,"Charlotte, NC",10990,CHO,"Charlottesville, VA",1750,1900,N,70,1,245
9314,2020-01-01,WN,WN,WN,4722,WN,N448WN,4722,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1145,1430,N,165,1,861
9315,2020-01-16,WN,WN,WN,164,WN,N7856A,164,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1850,2100,N,130,1,577
